id,trial,label,FC,TC,response,RT
113,60,baseline,0,0.025118864315095794,0,1.069307296000261
113,61,baseline,0,0.031622776601683784,1,1.0006606870010728
113,62,baseline,0,0.02511886431509579,0,0.9996016179993603
113,63,baseline,0,0.031622776601683784,1,0.670811699999831
113,64,baseline,0,0.02511886431509579,0,0.7558417729997018
113,65,baseline,0,0.031622776601683784,0,0.7379963910007064
113,66,baseline,0,0.03981071705534971,1,0.873202744000082
113,67,baseline,0,0.031622776601683784,1,0.8721662219995778
113,68,baseline,0,0.02511886431509579,0,0.7900511420011753
113,69,baseline,0,0.031622776601683784,1,0.7092290950004099
113,70,baseline,0,0.02511886431509579,1,0.9728576110010181
113,71,baseline,0,0.01995262314968879,0,0.6924177109995071
113,72,baseline_null,0,0.025118864315095794,0,0.4665197049998824
113,73,baseline,0,0.025118864315095794,0,0.4084800289983832
113,74,baseline,0,0.031622776601683784,1,0.6393912749990704
113,75,baseline_null,0,0.02511886431509579,0,0.9556361340000876
113,76,baseline_null,0,0.02511886431509579,0,99
113,77,baseline_null,0,0.02511886431509579,0,99
113,78,baseline,0,0.02511886431509579,0,99
113,79,baseline,0,0.031622776601683784,0,99
113,80,baseline,0,0.03981071705534971,1,0.36763662600060343
113,81,baseline,0,0.031622776601683784,1,0.3894328170008521
113,82,baseline,0,0.02511886431509579,0,0.6196693549991323
113,83,baseline,0,0.031622776601683784,1,0.6986369360001845
113,84,baseline,0,0.02511886431509579,0,99
113,85,baseline,0,0.031622776601683784,0,99
113,86,baseline,0,0.03981071705534971,1,0.3104277349993936
113,87,baseline,0,0.031622776601683784,1,0.6367686009998579
113,88,baseline_null,0,0.02511886431509579,0,99
113,89,baseline,0,0.02511886431509579,0,99
113,90,baseline,0,0.031622776601683784,0,99
113,91,baseline,0,0.03981071705534971,1,0.3948017640013859
113,92,baseline,0,0.031622776601683784,1,0.40965755300021556
113,93,baseline,0,0.02511886431509579,0,0.5123205370000505
113,94,baseline,0,0.031622776601683784,1,0.48341875100049947
113,95,baseline_null,0,0.02511886431509579,0,0.7386225940008444
113,96,baseline,0,0.02511886431509579,0,0.5846095670003706
113,97,baseline,0,0.031622776601683784,1,0.6864917559996684
113,98,baseline,0,0.02511886431509579,1,0.781187239999781
113,99,baseline,0,0.01995262314968879,0,0.7642341849987133
113,100,baseline,0,0.025118864315095794,0,1.131285804000072
113,101,baseline,0,0.031622776601683784,0,0.6823754020006163
113,102,baseline,0,0.03981071705534971,1,0.5450549140005023
113,103,baseline,0,0.031622776601683784,1,0.4884844810003415
113,104,baseline,0,0.02511886431509579,0,0.7828923929992015
113,105,baseline,0,0.031622776601683784,1,0.4835829109997576
113,106,baseline,0,0.02511886431509579,1,0.6825968210014253
113,107,baseline_null,0,0.01995262314968879,0,0.4807249400000728
113,108,baseline,0,0.01995262314968879,0,0.5814324759994633
113,109,baseline,0,0.025118864315095794,0,0.5475827480004227
113,110,baseline,0,0.031622776601683784,1,0.818303621999803
113,111,baseline,0,0.02511886431509579,1,1.1264060819994484
113,112,baseline,0,0.01995262314968879,0,99
113,113,baseline,0,0.025118864315095794,0,99
113,114,baseline,0,0.031622776601683784,1,0.520095168001717
113,115,baseline_null,0,0.02511886431509579,0,1.1268987619987456
113,116,baseline,0,0.02511886431509579,1,0.6138140279999789
113,117,baseline,0,0.01995262314968879,0,0.3641970839998976
113,118,baseline,0,0.025118864315095794,0,0.33120529999905557
113,119,baseline,0,0.031622776601683784,1,0.4827472540000599
