id,trial,label,FC,TC,response,RT
106,0,baseline,0,0.1,1,0.5189764509996166
106,1,baseline,0,0.07943282347242815,1,0.230065290001221
106,2,baseline,0,0.06309573444801932,1,0.18915124499835656
106,3,baseline,0,0.05011872336272722,1,0.29703632399832713
106,4,baseline,0,0.03981071705534971,1,0.18278994399952353
106,5,baseline,0,0.031622776601683784,1,0.2140965469989169
106,6,baseline_null,0,0.02511886431509579,1,0.10019342599844094
106,7,baseline,0,0.02511886431509579,1,0.2265932469999825
106,8,baseline,0,0.01995262314968879,0,0.24902380200001062
106,9,baseline,0,0.025118864315095794,1,0.43179390899967984
106,10,baseline,0,0.01995262314968879,0,0.3669284659990808
106,11,baseline,0,0.025118864315095794,0,0.4705929570009175
106,12,baseline,0,0.031622776601683784,1,0.5417598290005117
106,13,baseline,0,0.02511886431509579,1,0.3722522910029511
106,14,baseline_null,0,0.01995262314968879,0,0.4817758849967504
106,15,baseline,0,0.01995262314968879,0,0.471807717000047
106,16,baseline,0,0.025118864315095794,1,0.40654376900056377
106,17,baseline,0,0.01995262314968879,1,0.4106642100014142
106,18,baseline,0,0.015848931924611127,0,0.3768609530015965
106,19,baseline,0,0.01995262314968879,0,0.4050689069990767
106,20,baseline,0,0.025118864315095794,1,0.4200983080008882
106,21,baseline,0,0.01995262314968879,0,0.3701850550023664
106,22,baseline,0,0.025118864315095794,1,0.36880215700148256
106,23,baseline,0,0.01995262314968879,1,0.3831941070020548
106,24,baseline,0,0.015848931924611127,1,0.31828267899982166
106,25,baseline_null,0,0.012589254117941666,0,0.30771128500055056
106,26,baseline,0,0.012589254117941666,0,0.4271903180015215
106,27,baseline,0,0.015848931924611127,1,0.3701012270030333
106,28,baseline,0,0.012589254117941666,0,0.46595331500066095
106,29,baseline,0,0.015848931924611127,0,0.4321317169997201
106,30,baseline,0,0.01995262314968879,1,0.6718762599994079
106,31,baseline,0,0.015848931924611127,1,0.6602789829994435
106,32,baseline,0,0.012589254117941666,0,0.451182823999261
106,33,baseline,0,0.015848931924611127,0,0.6707235260000743
106,34,baseline,0,0.01995262314968879,1,0.6221405899996171
106,35,baseline,0,0.015848931924611127,1,0.5317508410007576
106,36,baseline,0,0.012589254117941666,0,0.5441769139979442
106,37,baseline,0,0.015848931924611127,1,0.678489208999963
106,38,baseline,0,0.012589254117941666,0,0.5816599610006961
