id,trial,label,FC,TC,response,RT
111,0,baseline,0,0.1,1,0.5347149139997782
111,1,baseline,0,0.07943282347242815,1,0.41183453400299186
111,2,baseline,0,0.06309573444801932,1,0.2994906540043303
111,3,baseline,0,0.05011872336272722,1,0.1516582090043812
111,4,baseline,0,0.03981071705534971,1,0.5264096210012212
111,5,baseline,0,0.031622776601683784,1,0.5002046579975286
111,6,baseline,0,0.02511886431509579,0,0.6884577839955455
111,7,baseline,0,0.031622776601683784,0,0.7358338679987355
111,8,baseline,0,0.03981071705534971,1,0.5179874570021639
111,9,baseline,0,0.031622776601683784,0,0.5229571620002389
111,10,baseline,0,0.03981071705534971,1,0.5457859480011393
111,11,baseline_null,0,0.031622776601683784,0,0.6166282600024715
111,12,baseline,0,0.031622776601683784,1,0.5034071830014
111,13,baseline_null,0,0.02511886431509579,0,0.4214717569993809
111,14,baseline,0,0.02511886431509579,0,0.2546388740011025
111,15,baseline,0,0.031622776601683784,1,0.29202683600306045
111,16,baseline,0,0.02511886431509579,0,0.307184008997865
111,17,baseline,0,0.031622776601683784,1,0.36081879300036235
111,18,baseline,0,0.02511886431509579,1,0.4148347599984845
111,19,baseline,0,0.01995262314968879,1,0.38976571000239346
111,20,baseline,0,0.015848931924611127,0,0.2658749649999663
111,21,baseline,0,0.01995262314968879,0,0.08080278499983251
111,22,baseline,0,0.025118864315095794,0,99
111,23,baseline,0,0.031622776601683784,0,0.0907279059974826
111,24,baseline_null,0,0.03981071705534971,0,0.40866875100618927
111,25,baseline,0,0.03981071705534971,1,0.3346000150049804
111,26,baseline,0,0.031622776601683784,1,0.22160955500294222
111,27,baseline,0,0.02511886431509579,0,0.4038258639993728
111,28,baseline,0,0.031622776601683784,0,0.3225519970001187
111,29,baseline,0,0.03981071705534971,1,0.2975568210022175
111,30,baseline,0,0.031622776601683784,1,0.2959535699992557
111,31,baseline,0,0.02511886431509579,0,0.3837631409987807
111,32,baseline,0,0.031622776601683784,1,0.23828981800033944
111,33,baseline,0,0.02511886431509579,1,0.3574460949967033
111,34,baseline,0,0.01995262314968879,0,0.21900485399964964
111,35,baseline,0,0.025118864315095794,1,0.16205150599853368
111,36,baseline,0,0.01995262314968879,0,99
111,37,baseline,0,0.025118864315095794,1,0.32351958300569095
111,38,baseline,0,0.01995262314968879,0,0.2504646310044336
111,39,baseline,0,0.025118864315095794,1,0.20549057600146625
111,40,baseline,0,0.01995262314968879,1,0.2442757859971607
111,41,baseline,0,0.015848931924611127,0,0.22742187800031388
111,42,baseline,0,0.01995262314968879,1,0.20165455400274368
111,43,baseline,0,0.015848931924611127,0,0.24011253099888563
111,44,baseline,0,0.01995262314968879,1,0.23839654300536495
111,45,baseline_null,0,0.015848931924611127,0,0.16552911899634637
111,46,baseline,0,0.015848931924611127,1,0.09171171899652109
111,47,baseline,0,0.012589254117941666,0,0.3792254169966327
111,48,baseline,0,0.015848931924611127,1,0.4345563789975131
111,49,baseline,0,0.012589254117941666,0,0.41796518100454705
111,50,baseline,0,0.015848931924611127,0,0.318483079005091
111,51,baseline,0,0.01995262314968879,0,0.21343349800008582
111,52,baseline,0,0.025118864315095794,0,0.23584242999640992
111,53,baseline,0,0.031622776601683784,1,0.19989403499494074
111,54,baseline,0,0.02511886431509579,1,0.2870702580039506
111,55,baseline,0,0.01995262314968879,0,0.31438733500544913
111,56,baseline,0,0.025118864315095794,1,0.3295784369984176
111,57,baseline,0,0.01995262314968879,1,0.2958153619983932
111,58,baseline,0,0.015848931924611127,0,0.27791111700207694
111,59,baseline,0,0.01995262314968879,0,0.23687972799962154
111,60,baseline,0,0.025118864315095794,1,0.3470313370053191
111,61,baseline,0,0.01995262314968879,0,0.3460383220008225
111,62,baseline,0,0.025118864315095794,0,0.2091558719985187
111,63,baseline,0,0.031622776601683784,0,99
111,64,baseline,0,0.03981071705534971,1,0.2385994340002071
111,65,baseline,0,0.031622776601683784,1,0.3021117480020621
111,66,baseline_null,0,0.02511886431509579,1,0.3465423620000365
111,67,baseline,0,0.02511886431509579,0,0.2095175249996828
111,68,baseline_null,0,0.031622776601683784,0,0.5436055479949573
111,69,baseline,0,0.031622776601683784,1,0.30022583099344047
111,70,baseline,0,0.02511886431509579,0,0.20308138700056588
111,71,baseline,0,0.031622776601683784,1,0.3293014270020649
111,72,baseline_null,0,0.02511886431509579,1,0.277256977999059
111,73,baseline,0,0.02511886431509579,0,0.2995440079976106
111,74,baseline_null,0,0.031622776601683784,0,0.6178180080023594
111,75,baseline,0,0.031622776601683784,1,0.27285158800077625
111,76,baseline,0,0.02511886431509579,1,0.35087467300036224
111,77,baseline,0,0.01995262314968879,1,0.35790931100200396
111,78,baseline,0,0.015848931924611127,1,0.38044332000572467
111,79,baseline,0,0.012589254117941666,0,0.25966184199933195
111,80,baseline,0,0.015848931924611127,0,0.4179683859983925
111,81,baseline,0,0.01995262314968879,0,0.44267807599680964
111,82,baseline,0,0.025118864315095794,0,0.44992383399949176
111,83,baseline,0,0.031622776601683784,0,0.18949931200040737
111,84,baseline,0,0.03981071705534971,1,0.284276698002941
111,85,baseline,0,0.031622776601683784,1,0.39227910000045085
111,86,baseline,0,0.02511886431509579,1,0.3672853020034381
111,87,baseline,0,0.01995262314968879,0,0.277387030000682
111,88,baseline,0,0.025118864315095794,0,0.25714837400300894
111,89,baseline,0,0.031622776601683784,0,0.18427296099980595
111,90,baseline,0,0.03981071705534971,1,0.3751763190011843
111,91,baseline,0,0.031622776601683784,0,0.21338892199855763
111,92,baseline,0,0.03981071705534971,1,0.3396555549988989
111,93,baseline,0,0.031622776601683784,1,0.2988610900065396
111,94,baseline,0,0.02511886431509579,0,0.2097061050008051
111,95,baseline,0,0.031622776601683784,0,0.4556671640020795
111,96,baseline_null,0,0.03981071705534971,0,0.503128933996777
111,97,baseline_null,0,0.03981071705534971,0,0.4466284509981051
111,98,baseline,0,0.03981071705534971,1,0.34976130400173133
111,99,baseline,0,0.031622776601683784,1,0.3382517310019466
111,100,baseline,0,0.02511886431509579,1,0.31320315100310836
111,101,baseline,0,0.01995262314968879,0,0.41530307400535094
111,102,baseline_null,0,0.025118864315095794,0,0.4196285329962848
111,103,baseline,0,0.025118864315095794,1,0.47384250500181224
111,104,baseline,0,0.01995262314968879,0,0.8144364899999346
111,105,baseline,0,0.025118864315095794,0,0.5964794570027152
111,106,baseline,0,0.031622776601683784,1,0.5473612900022999
111,107,baseline,0,0.02511886431509579,1,0.43453965099615743
111,108,baseline,0,0.01995262314968879,0,0.3685148989970912
111,109,baseline,0,0.025118864315095794,0,0.4077509979979368
111,110,baseline,0,0.031622776601683784,0,0.3019920739970985
111,111,baseline,0,0.03981071705534971,1,0.2610368079986074
