id,trial,label,FC,TC,response,RT
18,0,baseline,0,0.1,1,0.3560086240177043
18,1,baseline,0,0.07943282347242815,1,0.3707087299844716
18,2,baseline,0,0.06309573444801932,1,0.565149632981047
18,3,baseline,0,0.05011872336272722,1,0.5459271830040962
18,4,baseline,0,0.03981071705534971,1,0.4621179710084107
18,5,baseline,0,0.031622776601683784,1,0.4203901080181822
18,6,baseline,0,0.02511886431509579,1,0.4460780390072614
18,7,baseline,0,0.01995262314968879,1,0.32496197998989373
18,8,baseline_null,0,0.015848931924611127,0,0.5382723110087682
18,9,baseline,0,0.015848931924611127,0,0.43074795600841753
18,10,baseline,0,0.01995262314968879,1,0.27552678700885735
18,11,baseline,0,0.015848931924611127,1,0.47151641600066796
18,12,baseline,0,0.012589254117941666,0,0.30285443901084363
18,13,baseline,0,0.015848931924611127,1,0.29395420500077307
18,14,baseline,0,0.012589254117941666,0,0.5497242129931692
18,15,baseline,0,0.015848931924611127,1,0.41431011402164586
18,16,baseline,0,0.012589254117941666,0,0.4111466989852488
18,17,baseline,0,0.015848931924611127,1,0.36178849000134505
18,18,baseline,0,0.012589254117941666,0,0.3895639460242819
18,19,baseline_null,0,0.015848931924611127,0,0.5724511650041677
18,20,baseline,0,0.015848931924611127,1,0.3470980310230516
18,21,baseline,0,0.012589254117941666,1,0.5995053240039852
18,22,baseline,0,0.009999999999999995,0,0.5440267399826553
18,23,baseline,0,0.012589254117941666,0,0.6439004509884398
18,24,baseline,0,0.015848931924611127,1,0.9011565010005143
18,25,baseline,0,0.012589254117941666,0,0.5768966169853229
18,26,baseline,0,0.015848931924611127,1,0.5203532619925682
18,27,baseline,0,0.012589254117941666,1,0.6997770699963439
18,28,baseline,0,0.009999999999999995,0,0.3854422500007786
18,29,baseline,0,0.012589254117941666,0,0.8190453980059829
18,30,baseline,0,0.015848931924611127,0,0.6425952170102391
18,31,baseline,0,0.01995262314968879,1,0.5431751159776468
18,32,baseline,0,0.015848931924611127,1,0.8685715509927832
18,33,baseline,0,0.012589254117941666,0,0.4405653669964522
18,34,baseline_null,0,0.015848931924611127,0,0.4829931150015909
18,35,baseline_null,0,0.015848931924611127,0,0.8312316680094227
18,36,baseline,0,0.015848931924611127,1,0.45922037202399224
18,37,baseline,0,0.012589254117941666,0,0.6403189540142193
18,38,baseline,0,0.015848931924611127,1,0.5819183959974907
18,39,baseline,0,0.012589254117941666,0,0.3954347469843924
18,40,baseline_null,0,0.015848931924611127,0,0.6371152299980167
18,41,baseline,0,0.015848931924611127,0,0.7879480380215682
18,42,baseline,0,0.01995262314968879,0,1.0138271239993628
18,43,baseline,0,0.025118864315095794,1,0.6434188319835812
18,44,baseline,0,0.01995262314968879,0,0.5949858419771772
18,45,baseline,0,0.025118864315095794,1,0.5745297299872618
18,46,baseline,0,0.01995262314968879,0,0.43013138900278136
18,47,baseline,0,0.025118864315095794,1,0.504694760980783
18,48,baseline,0,0.01995262314968879,0,0.3448040320072323
18,49,baseline,0,0.025118864315095794,1,0.6072656520118471
18,50,baseline,0,0.01995262314968879,0,0.4589116799761541
18,51,baseline,0,0.025118864315095794,1,0.9093718600051943
18,52,baseline,0,0.01995262314968879,0,0.5649990410020109
18,53,baseline,0,0.025118864315095794,0,0.7015915899828542
18,54,baseline,0,0.031622776601683784,1,0.5956921319884714
18,55,baseline,0,0.02511886431509579,1,0.6226931830169633
18,56,baseline,0,0.01995262314968879,1,0.4262921719928272
18,57,baseline,0,0.015848931924611127,0,0.6744216680235695
18,58,baseline,0,0.01995262314968879,0,0.6054458809958305
18,59,baseline,0,0.025118864315095794,1,0.5919643770030234
18,60,baseline,0,0.01995262314968879,1,0.6231140999880154
18,61,baseline,0,0.015848931924611127,1,0.8174208879936486
18,62,baseline,0,0.012589254117941666,1,0.6653178340056911
18,63,baseline,0,0.009999999999999995,0,0.6272040100011509
18,64,baseline,0,0.012589254117941666,0,0.5475804960005917
18,65,baseline,0,0.015848931924611127,1,0.4716572820034344
18,66,baseline_null,0,0.012589254117941666,0,0.4710024539963342
18,67,baseline,0,0.012589254117941666,0,0.586044440016849
18,68,baseline_null,0,0.015848931924611127,0,0.532350301014958
18,69,baseline_null,0,0.015848931924611127,0,1.2919956289988477
18,70,baseline_null,0,0.015848931924611127,1,0.6396267050004099
18,71,baseline,0,0.015848931924611127,0,0.5755916530033574
18,72,baseline,0,0.01995262314968879,0,0.46080736099975184
18,73,baseline,0,0.025118864315095794,0,0.4499402609944809
18,74,baseline_null,0,0.031622776601683784,1,0.33414368401281536
18,75,baseline,0,0.031622776601683784,1,0.6329917169932742
18,76,baseline,0,0.02511886431509579,0,1.1050669329997618
18,77,baseline,0,0.031622776601683784,1,0.9770697880012449
18,78,baseline,0,0.02511886431509579,1,0.651024001010228
18,79,baseline,0,0.01995262314968879,1,0.6620311720180325
18,80,baseline,0,0.015848931924611127,0,0.5684410009998828
18,81,baseline,0,0.01995262314968879,0,0.451764246012317
18,82,baseline,0,0.025118864315095794,0,0.4839987810119055
18,83,baseline_null,0,0.031622776601683784,0,0.4925742029736284
18,84,baseline,0,0.031622776601683784,1,0.4085939729993697
18,85,baseline,0,0.02511886431509579,1,0.5834530310239643
18,86,baseline,0,0.01995262314968879,1,0.543627976992866
18,87,baseline,0,0.015848931924611127,1,0.5272732449811883
18,88,baseline,0,0.012589254117941666,1,0.6179684679955244
18,89,baseline,0,0.009999999999999995,0,0.42202755401376635
18,90,baseline,0,0.012589254117941666,0,0.4725431719853077
18,91,baseline,0,0.015848931924611127,0,0.4728064709925093
18,92,baseline,0,0.01995262314968879,1,0.592943991010543
18,93,baseline,0,0.015848931924611127,0,0.4023125719977543
18,94,baseline,0,0.01995262314968879,0,0.4566642419958953
18,95,baseline,0,0.025118864315095794,1,0.720751222979743
18,96,baseline,0,0.01995262314968879,0,0.7683509399939794
18,97,baseline,0,0.025118864315095794,1,0.7194434239936527
18,98,baseline,0,0.01995262314968879,1,0.727179519017227
18,99,baseline,0,0.015848931924611127,1,0.5919315289938822
18,100,baseline,0,0.012589254117941666,0,0.5126917840098031
18,101,baseline,0,0.015848931924611127,0,0.4951757979870308
18,102,baseline,0,0.01995262314968879,1,0.4822979499876965
18,103,baseline,0,0.015848931924611127,0,0.41463022999232635
